datetime_utc,pm25,lat,lon,location_name,city
2025-06-25 02:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 03:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 04:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 05:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 06:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 07:00:00+00:00,20.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 08:00:00+00:00,25.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 09:00:00+00:00,17.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 10:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 11:00:00+00:00,29.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 12:00:00+00:00,24.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 13:00:00+00:00,27.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-25 16:00:00+00:00,0.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 08:00:00+00:00,1.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 10:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 11:00:00+00:00,8.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 12:00:00+00:00,0.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 13:00:00+00:00,27.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 14:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 15:00:00+00:00,0.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 16:00:00+00:00,4.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 17:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 18:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 19:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 20:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 21:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-26 23:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 00:00:00+00:00,19.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 01:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 02:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 03:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 04:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 05:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 06:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 07:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 08:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 09:00:00+00:00,17.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 10:00:00+00:00,17.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 11:00:00+00:00,18.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 12:00:00+00:00,19.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 13:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 14:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 15:00:00+00:00,7.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 16:00:00+00:00,5.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 17:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 18:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 19:00:00+00:00,8.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 20:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 21:00:00+00:00,6.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-27 23:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 00:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 01:00:00+00:00,22.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 02:00:00+00:00,23.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 03:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 04:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 05:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 06:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 07:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 08:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 09:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 10:00:00+00:00,17.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 11:00:00+00:00,23.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 12:00:00+00:00,22.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 13:00:00+00:00,19.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 14:00:00+00:00,5.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 15:00:00+00:00,1.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 16:00:00+00:00,6.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 17:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 18:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 19:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 20:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 21:00:00+00:00,18.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-28 23:00:00+00:00,19.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 00:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 01:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 02:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 03:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 04:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 05:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 06:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 07:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 08:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 09:00:00+00:00,18.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 10:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 11:00:00+00:00,19.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 12:00:00+00:00,25.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 13:00:00+00:00,20.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 14:00:00+00:00,4.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 15:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 16:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 17:00:00+00:00,17.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 18:00:00+00:00,18.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 19:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 20:00:00+00:00,17.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 21:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 22:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-29 23:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 00:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 01:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 02:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 03:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 04:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 05:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 06:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 07:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 08:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 11:00:00+00:00,18.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 12:00:00+00:00,24.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 13:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 14:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 15:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 16:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 17:00:00+00:00,1.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 18:00:00+00:00,18.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 19:00:00+00:00,17.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 20:00:00+00:00,8.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 21:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 22:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-06-30 23:00:00+00:00,8.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 00:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 01:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 02:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 03:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 04:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 05:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 06:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 07:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 08:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 09:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 10:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 11:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 12:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 13:00:00+00:00,7.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 14:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 15:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 16:00:00+00:00,4.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 17:00:00+00:00,6.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 18:00:00+00:00,8.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 19:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 20:00:00+00:00,13.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 21:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 22:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-01 23:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 00:00:00+00:00,11.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 01:00:00+00:00,10.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 03:00:00+00:00,18.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 04:00:00+00:00,16.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 05:00:00+00:00,14.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 06:00:00+00:00,17.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 07:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 09:00:00+00:00,19.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 10:00:00+00:00,24.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 11:00:00+00:00,27.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 12:00:00+00:00,25.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 13:00:00+00:00,25.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 14:00:00+00:00,25.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 15:00:00+00:00,19.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 16:00:00+00:00,21.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 17:00:00+00:00,15.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 18:00:00+00:00,12.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-02 19:00:00+00:00,9.0,40.42166665995589,-3.682222219837608,ESCUELAS AGUIRRE,Madrid
2025-07-17 18:00:00+00:00,16.86,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-22 18:00:00+00:00,16.03,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-22 20:00:00+00:00,13.59,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-22 21:00:00+00:00,10.88,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-22 22:00:00+00:00,10.03,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-22 23:00:00+00:00,11.74,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 00:00:00+00:00,16.57,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 01:00:00+00:00,20.81,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 02:00:00+00:00,20.81,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 03:00:00+00:00,15.47,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 04:00:00+00:00,16.57,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 05:00:00+00:00,22.37,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 06:00:00+00:00,19.85,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 07:00:00+00:00,19.85,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 08:00:00+00:00,20.66,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 09:00:00+00:00,26.54,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 10:00:00+00:00,32.36,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 11:00:00+00:00,37.46,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 13:00:00+00:00,29.9,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 14:00:00+00:00,32.87,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 15:00:00+00:00,30.69,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 16:00:00+00:00,20.72,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 17:00:00+00:00,17.09,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 18:00:00+00:00,16.12,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 19:00:00+00:00,18.28,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 20:00:00+00:00,13.05,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 21:00:00+00:00,13.09,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 22:00:00+00:00,12.03,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-23 23:00:00+00:00,11.83,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 00:00:00+00:00,11.67,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 01:00:00+00:00,12.78,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 02:00:00+00:00,13.03,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 03:00:00+00:00,14.59,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 04:00:00+00:00,14.71,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 05:00:00+00:00,14.68,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 06:00:00+00:00,18.35,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 07:00:00+00:00,28.09,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 08:00:00+00:00,23.45,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 09:00:00+00:00,22.22,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 10:00:00+00:00,22.07,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 11:00:00+00:00,25.31,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 12:00:00+00:00,23.54,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 13:00:00+00:00,24.91,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 14:00:00+00:00,26.86,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 15:00:00+00:00,25.5,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 16:00:00+00:00,26.51,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 17:00:00+00:00,27.12,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 18:00:00+00:00,23.51,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 19:00:00+00:00,15.24,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 20:00:00+00:00,10.87,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 21:00:00+00:00,10.39,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 22:00:00+00:00,10.69,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-24 23:00:00+00:00,9.53,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 00:00:00+00:00,9.86,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 01:00:00+00:00,11.38,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 02:00:00+00:00,11.11,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 03:00:00+00:00,8.71,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 04:00:00+00:00,8.78,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 05:00:00+00:00,9.1,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 06:00:00+00:00,8.86,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 07:00:00+00:00,8.62,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 08:00:00+00:00,9.28,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 09:00:00+00:00,12.08,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 10:00:00+00:00,12.95,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 11:00:00+00:00,14.03,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 12:00:00+00:00,11.7,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 13:00:00+00:00,11.24,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 14:00:00+00:00,18.44,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 15:00:00+00:00,18.93,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 16:00:00+00:00,11.58,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 17:00:00+00:00,12.23,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 18:00:00+00:00,10.78,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 19:00:00+00:00,10.06,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 20:00:00+00:00,9.14,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 21:00:00+00:00,8.52,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 22:00:00+00:00,8.58,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-25 23:00:00+00:00,8.86,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 00:00:00+00:00,8.14,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 01:00:00+00:00,7.44,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 02:00:00+00:00,8.14,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 03:00:00+00:00,9.78,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 04:00:00+00:00,9.56,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 05:00:00+00:00,15.33,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 06:00:00+00:00,16.21,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 07:00:00+00:00,22.46,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 08:00:00+00:00,36.04,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 09:00:00+00:00,20.63,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 10:00:00+00:00,15.98,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 11:00:00+00:00,27.74,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
2025-07-26 12:00:00+00:00,22.05,-22.9081,-43.1865,Campo de Santana,Rio de Janeiro
